"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","TRAVTIME","CAR_USE","TIF","RED_CAR","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","INCOME","HOME_VAL","BLUEBOOK","OLDCLAIM","MSTATUS","SEX","EDUCATION","JOB","CAR_TYPE","URBANICITY"
0,0,0,48,0,8,"No",34,"Private",7,"no",0,"Yes",1,15,113910,0,11010,0,"No","F","Masters","Professional","SUV","Highly Urban/ Urban"
1,2051,0,30,1,10,"No",33,"Commercial",4,"no",0,"No",0,8,69357,227852,11440,0,"Yes","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
1,6612,0,61,0,12,"No",45,"Private",1,"no",0,"No",0,19,179536,481375,7600,0,"No","M","PhD","Doctor","SUV","Highly Urban/ Urban"
0,0,0,38,0,11,"No",49,"Private",6,"yes",0,"No",0,15,54028,428605,22280,0,"Yes","M","PhD","Manager","Van","Highly Urban/ Urban"
0,0,0,47,0,7,"No",12,"Private",7,"no",1,"No",0,1,97611,265828,15960,808,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,32,3,13,"Yes",34,"Private",3,"no",3,"No",0,7,54464,197379,10150,6474,"No","F","Bachelors","Clerical","SUV","Highly Urban/ Urban"
1,5724,1,43,3,17,"No",29,"Commercial",6,"no",1,"No",11,1,32505,162586,3750,6714,"Yes","F","<High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,43,0,5,"No",26,"Private",3,"yes",1,"No",0,1,263,0,16170,42604,"No","M","High School","Student","Minivan","Highly Urban/ Urban"
0,0,0,50,0,16,"No",49,"Private",10,"no",1,"No",0,15,90015,265405,15500,9082,"Yes","F","Masters","Professional","Minivan","Highly Urban/ Urban"
0,0,0,40,2,0,"Yes",70,"Commercial",4,"no",3,"No",5,11,54028,0,5500,8149,"No","F","Bachelors","Student","Sports Car","Highly Rural/ Rural"
0,0,0,53,0,12,"No",14,"Private",10,"yes",0,"No",0,13,58108,236411,6800,0,"Yes","M","Bachelors","Professional","Pickup","Highly Urban/ Urban"
0,0,0,51,0,12,"No",26,"Private",1,"yes",0,"No",0,16,81284,231329,26860,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,53,0,13,"No",24,"Private",1,"no",3,"Yes",5,5,44405,178233,11240,29959,"Yes","F","High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,3,37,4,11,"No",41,"Commercial",7,"no",0,"No",1,NA,54028,0,24380,0,"Yes","F","High School","Student","SUV","Highly Rural/ Rural"
1,9945,0,61,0,14,"No",45,"Private",4,"no",1,"Yes",4,12,62706,196195,13870,8081,"No","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,36,0,0,"No",35,"Private",4,"no",0,"No",0,12,0,0,1500,0,"Yes","M","Bachelors","Home Maker","SUV","Highly Urban/ Urban"
1,5381,1,37,2,0,"No",35,"Private",1,"no",2,"No",4,NA,54028,64066,5390,4650,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
1,6076,1,42,2,14,"No",38,"Private",1,"no",0,"No",1,NA,34084,121601,4910,0,"Yes","M","<High School","Clerical","Pickup","Highly Urban/ Urban"
1,6914,0,28,3,0,"Yes",33,"Commercial",1,"yes",1,"No",0,12,0,0,3830,4311,"No","M","Bachelors","Student","Minivan","Highly Urban/ Urban"
0,0,0,41,2,15,"No",44,"Commercial",6,"no",0,"No",3,11,97285,235369,20380,0,"Yes","M","Bachelors","Blue Collar","Van","Highly Rural/ Rural"
1,2559,1,45,1,12,"No",29,"Private",4,"no",3,"No",3,10,67633,211342,6000,4339,"Yes","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,52,0,11,"No",11,"Private",10,"no",0,"No",0,18,137357,327227,17750,0,"No","F","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,2707,0,51,0,12,"No",29,"Commercial",1,"no",2,"No",5,9,54028,467883,44590,8331,"No","F","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
0,0,2,38,2,6,"Yes",29,"Private",9,"no",2,"No",3,7,83053,0,20120,5068,"No","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,35,0,9,"No",64,"Private",4,"no",0,"No",0,4,55424,0,16260,0,"No","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,2,44,3,12,"No",19,"Commercial",4,"no",1,"No",3,1,47543,187957,20380,7039,"Yes","M","High School","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,52,1,11,"Yes",28,"Commercial",3,"no",0,"No",1,6,35681,0,15210,0,"No","F","High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,54,0,16,"No",20,"Private",10,"no",0,"No",5,12,49268,209157,20570,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,37,0,12,"No",15,"Private",7,"yes",3,"No",3,20,58561,182367,5590,2942,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,4037,0,61,0,14,"No",44,"Private",10,"no",0,"No",0,14,59690,232227,13570,0,"Yes","F","PhD","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,54,0,15,"No",16,"Private",7,"no",0,"No",2,21,103598,308889,34170,0,"Yes","F","Masters","Manager","Pickup","Highly Urban/ Urban"
0,0,0,51,0,7,"No",37,"Private",10,"no",0,"No",0,1,63265,0,17890,0,"No","M","High School","Blue Collar","Minivan","Highly Rural/ Rural"
1,5216.1441799,0,39,0,9,"No",5,"Commercial",4,"no",0,"No",2,5,54960,215876,10450,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,49,0,11,"No",26,"Private",17,"no",0,"No",0,20,54028,365908,10150,0,"Yes","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,49,0,11,"No",33,"Private",6,"no",0,"No",3,5,60079,194764,17310,0,"Yes","F","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,46,0,10,"No",49,"Private",13,"no",0,"No",2,10,140919,365826,22700,0,"Yes","F","Masters","Lawyer","Minivan","Highly Rural/ Rural"
0,0,0,53,0,13,"No",54,"Commercial",6,"no",0,"Yes",0,7,114845,351686,24930,0,"Yes","F","Bachelors","Manager","Pickup","Highly Urban/ Urban"
1,3737,0,51,0,0,"No",34,"Commercial",7,"yes",5,"No",0,1,0,0,26580,5921,"Yes","M","High School","Student","Panel Truck","Highly Urban/ Urban"
1,5139,0,53,0,12,"No",41,"Private",1,"yes",3,"No",0,NA,35168,175879,11250,5103,"No","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,54,0,11,"No",34,"Private",1,"no",2,"No",0,10,35638,188539,12340,1278,"Yes","F","PhD","Doctor","Sports Car","Highly Urban/ Urban"
1,3351,0,54,0,6,"No",40,"Private",3,"yes",4,"No",2,7,52409,212452,12140,1986,"No","M","Bachelors","Clerical","Pickup","Highly Urban/ Urban"
1,4440,0,36,0,10,"No",46,"Private",3,"no",1,"No",0,NA,39019,182970,14420,1414,"Yes","F","High School","Professional","SUV","Highly Urban/ Urban"
0,0,0,48,0,8,"No",48,"Private",10,"no",0,"No",0,11,81389,247569,14440,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,48,0,12,"No",47,"Private",6,"yes",0,"No",0,1,118753,325325,13380,0,"Yes","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
0,0,0,52,0,14,"No",13,"Private",10,"no",0,"No",4,15,94022,273130,23260,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
1,4420,0,64,0,12,"No",33,"Private",1,"no",2,"No",2,3,12291,119621,15280,6247,"Yes","M","<High School","Clerical","SUV","Highly Urban/ Urban"
0,0,0,46,0,10,"No",5,"Private",1,"no",1,"Yes",1,12,189106,486942,6100,32969,"No","F","PhD","Manager","SUV","Highly Urban/ Urban"
0,0,0,32,0,14,"No",39,"Commercial",1,"no",0,"No",3,NA,57511,207946,1500,0,"Yes","M","Bachelors","Blue Collar","Minivan","Highly Rural/ Rural"
1,2829,0,36,0,11,"No",43,"Private",1,"no",1,"No",4,5,907,0,8160,5386,"Yes","M","<High School","Student","Pickup","Highly Urban/ Urban"
0,0,1,66,3,11,"No",9,"Private",1,"no",0,"No",1,17,182270,438521,35810,0,"Yes","F","PhD","Doctor","Sports Car","Highly Urban/ Urban"
0,0,0,40,0,10,"No",42,"Commercial",13,"no",0,"No",0,9,78188,242904,40860,0,"No","F","Bachelors","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,46,0,11,"No",5,"Commercial",6,"no",4,"No",3,7,56460,199879,24120,7688,"Yes","F","Bachelors","Manager","Pickup","Highly Urban/ Urban"
0,0,0,53,1,10,"Yes",5,"Commercial",1,"no",0,"No",0,1,37172,195043,20960,0,"No","F","High School","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,44,1,11,"No",35,"Private",4,"no",0,"No",7,14,86624,276152,18560,0,"Yes","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,59,0,9,"No",5,"Private",18,"no",0,"No",0,17,98537,161160,17780,0,"Yes","M","PhD","Manager","Van","Highly Urban/ Urban"
0,0,0,33,0,12,"No",27,"Commercial",6,"yes",0,"No",0,5,22962,0,25380,0,"No","M","High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,46,0,13,"No",30,"Commercial",1,"no",0,"No",0,NA,63903,210314,20950,0,"Yes","M","Bachelors","Professional","Van","Highly Rural/ Rural"
0,0,0,29,0,11,"No",29,"Commercial",1,"yes",0,"No",2,8,86159,232132,16250,0,"Yes","M","Bachelors","Blue Collar","Van","Highly Rural/ Rural"
0,0,0,45,0,10,"No",59,"Commercial",13,"no",0,"No",0,NA,48344,0,24350,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,55,0,6,"No",5,"Commercial",4,"no",0,"No",0,3,65629,252950,22750,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,31,2,14,"No",46,"Private",1,"no",0,"No",1,11,137663,303237,14300,0,"Yes","F","PhD","","Minivan","Highly Urban/ Urban"
0,0,0,46,0,0,"No",5,"Private",1,"no",0,"Yes",2,12,0,0,13420,0,"Yes","F","High School","Student","SUV","Highly Urban/ Urban"
1,2778,0,44,2,0,"No",25,"Private",9,"yes",0,"No",2,9,0,0,15070,0,"Yes","M","High School","Student","Minivan","Highly Rural/ Rural"
0,0,0,47,0,10,"No",27,"Commercial",6,"yes",0,"No",2,6,29630,137970,20780,0,"No","M","Bachelors","Professional","Van","Highly Rural/ Rural"
0,0,0,42,2,13,"Yes",30,"Private",7,"no",2,"No",0,14,118052,0,28930,2568,"No","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,48,0,11,"No",8,"Private",1,"no",0,"No",2,15,113910,0,17690,0,"No","F","Masters","Professional","Minivan","Highly Urban/ Urban"
0,0,0,31,4,0,"No",66,"Private",6,"no",2,"No",2,15,0,87889,7860,1105,"Yes","M","Masters","Home Maker","SUV","Highly Rural/ Rural"
1,3698,0,36,1,11,"Yes",34,"Private",4,"no",3,"Yes",5,12,61320,0,11580,23198,"No","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,49,0,10,"No",5,"Commercial",10,"yes",0,"No",5,1,57714,0,21450,0,"No","M","Bachelors","Manager","Van","Highly Urban/ Urban"
0,0,0,47,0,11,"No",64,"Private",6,"yes",0,"No",0,10,25620,141115,8760,0,"Yes","M","High School","Clerical","Minivan","Highly Rural/ Rural"
1,4487,0,38,4,14,"No",27,"Commercial",1,"yes",0,"No",1,9,40248,166402,11520,0,"Yes","M","High School","Blue Collar","Minivan","Highly Urban/ Urban"
1,4575,0,33,4,0,"No",5,"Commercial",4,"no",0,"No",0,1,0,0,8700,0,"Yes","M","<High School","Student","Pickup","Highly Urban/ Urban"
1,8199,0,25,1,11,"Yes",27,"Commercial",4,"yes",0,"No",0,5,3355,0,10060,0,"No","M","Bachelors","Student","Pickup","Highly Urban/ Urban"
1,7108,0,45,2,15,"No",39,"Private",1,"no",2,"No",6,15,35441,143569,6000,9611,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,60,0,12,"No",38,"Private",1,"no",4,"No",0,15,32603,0,12840,8294,"No","M","PhD","Lawyer","Minivan","Highly Urban/ Urban"
0,0,0,48,0,10,"No",10,"Commercial",13,"yes",0,"No",0,1,49602,196320,17030,0,"Yes","M","High School","Clerical","Van","Highly Rural/ Rural"
0,0,0,55,0,10,"No",26,"Private",13,"no",0,"No",0,20,20046,154672,39580,0,"Yes","F","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,46,0,6,"No",59,"Commercial",1,"yes",0,"No",0,13,182650,419730,34540,0,"Yes","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,40,2,11,"No",5,"Private",17,"no",0,"No",0,6,44029,142645,9900,0,"Yes","F","<High School","Blue Collar","SUV","Highly Urban/ Urban"
0,0,0,52,0,10,"No",24,"Private",4,"no",0,"No",0,23,61988,209789,12900,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,54,0,9,"No",45,"Private",6,"no",0,"No",0,NA,76799,0,20410,0,"No","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,54,0,12,"No",36,"Commercial",1,"yes",0,"No",0,1,52088,161160,10470,0,"Yes","M","High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,46,0,13,"No",28,"Private",1,"no",1,"No",4,12,43220,204282,6100,2882,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,56,2,14,"No",21,"Private",1,"no",0,"No",0,11,69098,224600,11800,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,44,0,11,"No",45,"Private",11,"no",0,"No",0,12,89782,237927,10260,0,"Yes","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,36,2,13,"Yes",34,"Private",6,"no",0,"Yes",0,11,76845,0,17420,0,"No","F","High School","Professional","Minivan","Highly Rural/ Rural"
0,0,0,56,0,11,"No",18,"Private",1,"yes",0,"No",2,12,1336,108929,16140,0,"No","M","Masters","Manager","Minivan","Highly Urban/ Urban"
0,0,0,50,0,12,"No",28,"Private",25,"yes",0,"No",0,15,78100,240000,13380,0,"Yes","M","Masters","Lawyer","Minivan","Highly Urban/ Urban"
1,4274,2,40,2,15,"Yes",15,"Commercial",1,"no",0,"No",2,1,40015,145021,25120,0,"No","M","High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,53,0,14,"No",39,"Private",14,"yes",0,"No",0,6,62405,225899,11400,0,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
0,0,0,48,0,6,"No",55,"Commercial",6,"yes",3,"No",5,8,105356,161160,16840,2605,"Yes","M","Bachelors","Professional","Van","Highly Urban/ Urban"
0,0,0,45,0,11,"No",44,"Private",1,"no",0,"No",1,8,86810,284565,17670,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,34,3,11,"Yes",40,"Commercial",1,"yes",1,"No",4,1,30432,138584,16420,3367,"No","M","High School","Clerical","Van","Highly Urban/ Urban"
1,2953,0,44,0,0,"No",65,"Private",1,"no",1,"No",7,7,0,115329,5900,3218,"Yes","F","High School","Home Maker","SUV","Highly Urban/ Urban"
0,0,0,43,0,0,"No",20,"Private",1,"no",0,"No",1,6,0,0,1620,0,"No","F","High School","Home Maker","SUV","Highly Rural/ Rural"
0,0,2,44,2,11,"No",23,"Commercial",1,"no",3,"No",6,8,81966,249463,19600,3592,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,2,40,2,12,"No",47,"Private",8,"no",2,"No",0,6,54028,119431,14810,858,"Yes","F","<High School","Clerical","Minivan","Highly Urban/ Urban"
0,0,0,48,0,0,"No",20,"Private",6,"no",2,"No",0,22,0,100592,8470,21949,"No","F","Masters","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,0,36,1,13,"No",48,"Private",3,"no",0,"Yes",0,1,40834,205130,10080,0,"Yes","F","High School","Blue Collar","Sports Car","Highly Rural/ Rural"
0,0,0,40,0,14,"No",27,"Private",6,"no",0,"No",0,1,79282,203516,21350,0,"Yes","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,46,0,12,"No",52,"Private",4,"yes",1,"No",2,1,38392,210039,9940,5629,"Yes","M","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
1,5499,0,39,0,11,"No",29,"Private",6,"no",1,"No",4,6,23919,0,5400,4031,"No","F","<High School","Clerical","Sports Car","Highly Urban/ Urban"
0,0,0,39,2,13,"No",19,"Commercial",1,"no",0,"No",2,4,79484,239904,5400,0,"Yes","F","Bachelors","Blue Collar","SUV","Highly Rural/ Rural"
0,0,0,48,0,15,"No",25,"Private",6,"no",0,"No",0,13,77039,0,9200,0,"No","F","Masters","Manager","SUV","Highly Urban/ Urban"
0,0,0,61,0,0,"No",62,"Private",6,"no",1,"No",6,7,0,0,16430,3106,"No","F","<High School","Student","SUV","Highly Rural/ Rural"
0,0,0,44,0,0,"No",21,"Private",6,"no",0,"No",2,12,0,0,16560,0,"No","F","Masters","Home Maker","Minivan","Highly Urban/ Urban"
0,0,0,61,0,13,"No",56,"Commercial",9,"no",0,"No",0,3,41349,215205,14460,0,"Yes","F","High School","Blue Collar","Sports Car","Highly Rural/ Rural"
0,0,0,52,0,14,"No",30,"Commercial",1,"yes",0,"No",2,9,40556,190086,11860,0,"Yes","M","High School","Clerical","Pickup","Highly Rural/ Rural"
0,0,0,49,0,13,"No",5,"Private",11,"yes",0,"No",0,11,56868,0,13950,0,"No","M","Bachelors","Professional","Minivan","Highly Urban/ Urban"
1,5626,2,44,2,13,"No",32,"Private",1,"no",2,"No",1,7,111701,303430,16370,4873,"Yes","F","Bachelors","Manager","Sports Car","Highly Urban/ Urban"
1,2217,0,50,0,9,"No",36,"Commercial",4,"yes",3,"No",0,9,71544,0,29900,10768,"No","M","High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
0,0,0,62,0,14,"No",5,"Private",7,"yes",0,"No",1,19,96415,290329,7700,0,"Yes","M","PhD","Doctor","Minivan","Highly Urban/ Urban"
1,10209,2,39,3,12,"No",43,"Commercial",4,"no",0,"Yes",2,9,71304,161160,7210,0,"Yes","F","Bachelors","Clerical","SUV","Highly Urban/ Urban"
0,0,0,48,0,15,"No",12,"Private",4,"no",0,"No",0,20,185747,449553,40260,0,"Yes","F","PhD","Home Maker","Van","Highly Urban/ Urban"
0,0,0,55,0,11,"No",28,"Commercial",4,"yes",0,"No",3,11,54276,190354,23470,0,"Yes","M","High School","Manager","Panel Truck","Highly Urban/ Urban"
1,3585,0,44,0,12,"No",41,"Commercial",3,"no",0,"No",1,1,29914,0,5900,0,"No","F","High School","Blue Collar","Sports Car","Highly Rural/ Rural"
0,0,0,50,0,13,"No",46,"Private",7,"yes",1,"No",0,6,54028,130264,18460,1226,"Yes","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
0,0,0,44,2,14,"No",5,"Commercial",6,"no",0,"No",1,1,54028,298520,21790,0,"Yes","F","Bachelors","Blue Collar","Minivan","Highly Urban/ Urban"
0,0,0,42,1,13,"No",46,"Commercial",4,"yes",0,"No",5,NA,86216,272829,4970,0,"Yes","M","Bachelors","Professional","Pickup","Highly Rural/ Rural"
0,0,0,57,0,14,"No",41,"Private",4,"no",0,"No",1,10,135361,390682,15040,0,"Yes","M","Masters","Lawyer","Minivan","Highly Rural/ Rural"
0,0,0,39,0,8,"No",20,"Private",1,"yes",0,"No",1,11,69514,161160,8450,0,"Yes","M","Masters","Manager","Pickup","Highly Urban/ Urban"
0,0,1,42,1,9,"No",36,"Private",10,"yes",0,"No",2,7,34560,119626,21040,0,"Yes","M","<High School","Clerical","Minivan","Highly Urban/ Urban"
1,5800,1,40,2,7,"Yes",14,"Commercial",6,"yes",3,"No",0,18,82565,0,26440,3699,"No","M","Bachelors","Professional","Panel Truck","Highly Urban/ Urban"
1,4873,0,49,0,8,"No",65,"Private",6,"no",0,"No",4,NA,3044,0,1800,0,"No","F","High School","Student","Sports Car","Highly Urban/ Urban"
0,0,0,48,0,12,"No",45,"Private",1,"no",5,"Yes",0,1,47748,154669,11070,23937,"Yes","F","High School","Manager","SUV","Highly Urban/ Urban"
0,0,0,38,3,12,"Yes",11,"Private",11,"no",0,"No",1,11,107958,273174,24270,0,"No","F","Bachelors","Professional","SUV","Highly Urban/ Urban"
0,0,0,39,2,12,"Yes",42,"Private",1,"no",0,"No",1,12,52052,0,12690,0,"No","F","Bachelors","Manager","SUV","Highly Urban/ Urban"
0,0,0,46,0,3,"No",30,"Private",7,"no",0,"No",1,12,116668,0,31180,0,"No","F","Masters","Professional","Pickup","Highly Urban/ Urban"
0,0,0,36,0,12,"No",23,"Private",1,"no",0,"No",3,1,30884,184656,11090,0,"Yes","F","High School","Clerical","Sports Car","Highly Rural/ Rural"
0,0,0,33,1,11,"No",32,"Private",1,"no",1,"Yes",2,5,56405,137034,29200,21805,"Yes","F","High School","Manager","Pickup","Highly Urban/ Urban"
0,0,1,41,1,14,"No",38,"Private",4,"no",0,"No",1,1,57073,230870,18260,0,"Yes","F","High School","Professional","Sports Car","Highly Urban/ Urban"
0,0,0,52,0,13,"No",28,"Private",6,"yes",0,"No",0,1,54028,163285,10430,0,"No","M","<High School","Blue Collar","Pickup","Highly Rural/ Rural"
0,0,0,21,2,6,"No",23,"Private",1,"no",0,"No",6,1,5411,0,15130,0,"Yes","M","<High School","Student","Minivan","Highly Rural/ Rural"
0,0,2,39,2,12,"No",5,"Private",4,"no",0,"Yes",0,13,97598,275282,36610,0,"Yes","F","PhD","Lawyer","Van","Highly Urban/ Urban"
1,4790,0,29,1,14,"No",45,"Commercial",7,"no",0,"Yes",2,1,51724,148689,10330,0,"Yes","M","High School","Professional","Pickup","Highly Urban/ Urban"
1,1327.0846097,1,44,1,15,"No",5,"Commercial",13,"no",1,"No",0,6,54028,250380,17730,6421,"Yes","M","High School","Blue Collar","Van","Highly Urban/ Urban"
0,0,2,41,3,11,"No",42,"Private",6,"no",0,"No",0,5,29829,82793,16860,0,"Yes","F","<High School","Clerical","SUV","Highly Rural/ Rural"
1,1315,0,49,0,9,"No",30,"Private",3,"no",1,"Yes",2,7,82536,238959,7350,46105,"No","F","Masters","Lawyer","Sports Car","Highly Urban/ Urban"
0,0,0,46,0,7,"No",58,"Private",13,"yes",0,"No",1,10,8588,119058,19600,0,"Yes","F","Masters","Home Maker","Minivan","Highly Rural/ Rural"
1,2365,0,57,0,9,"No",30,"Private",6,"no",3,"No",0,1,97059,311131,15050,6713,"Yes","F","High School","Professional","SUV","Highly Rural/ Rural"
0,0,0,46,0,13,"No",16,"Private",4,"yes",0,"No",0,10,61674,0,12270,0,"No","M","Bachelors","Manager","Minivan","Highly Urban/ Urban"
1,5922,0,50,0,10,"No",38,"Private",4,"no",1,"No",6,NA,54028,161160,3630,3653,"Yes","M","High School","Clerical","Minivan","Highly Urban/ Urban"
1,2149,0,40,1,0,"Yes",32,"Private",3,"no",3,"Yes",1,10,0,0,2750,39401,"No","F","Masters","Home Maker","SUV","Highly Urban/ Urban"
1,3527,0,33,1,13,"Yes",31,"Commercial",4,"no",2,"No",7,8,49121,222342,12170,3055,"No","M","High School","Professional","Pickup","Highly Rural/ Rural"
0,0,0,53,1,10,"Yes",44,"Commercial",7,"no",2,"No",3,1,39923,190523,1500,3011,"No","F","High School","Blue Collar","Sports Car","Highly Urban/ Urban"
0,0,0,35,3,12,"Yes",37,"Private",1,"no",2,"No",4,1,43492,161160,18780,5437,"No","M","High School","Clerical","Van","Highly Rural/ Rural"
0,0,0,54,0,15,"No",29,"Commercial",1,"yes",0,"No",2,13,80297,0,24160,0,"No","M","Masters","","Panel Truck","Highly Urban/ Urban"
0,0,0,48,0,12,"No",44,"Commercial",1,"yes",0,"No",0,9,55378,173998,14610,0,"Yes","M","High School","Blue Collar","Minivan","Highly Rural/ Rural"
1,3620,0,48,0,0,"No",24,"Private",9,"no",2,"No",9,8,0,0,1500,8567,"No","F","Bachelors","Home Maker","Sports Car","Highly Urban/ Urban"
0,0,0,45,1,17,"No",32,"Private",4,"no",0,"No",0,1,54028,0,6530,0,"Yes","F","High School","Student","SUV","Highly Urban/ Urban"
1,5563,0,39,0,10,"No",25,"Commercial",1,"no",0,"No",0,8,116247,0,21380,0,"No","M","Bachelors","Blue Collar","Van","Highly Urban/ Urban"
0,0,0,37,2,14,"Yes",25,"Private",4,"no",0,"No",4,NA,54028,161160,7590,0,"No","F","Masters","Lawyer","SUV","Highly Urban/ Urban"
0,0,0,32,1,13,"Yes",8,"Private",4,"no",0,"Yes",2,6,75512,0,20760,0,"No","F","High School","Manager","SUV","Highly Urban/ Urban"
0,0,0,50,0,5,"No",34,"Private",1,"no",0,"No",1,1,45070,171265,22240,0,"Yes","F","<High School","Blue Collar","Pickup","Highly Urban/ Urban"
0,0,0,50,0,11,"No",37,"Private",4,"no",0,"No",0,15,238724,576824,30370,0,"Yes","F","PhD","Doctor","Minivan","Highly Urban/ Urban"
1,4212,0,41,0,13,"No",81,"Commercial",4,"no",2,"No",5,5,39055,173444,26020,1044,"Yes","M","<High School","Blue Collar","Panel Truck","Highly Urban/ Urban"
