"TIF","BLUEBOOK","TRAVTIME","AGE","CAR_AGE","YOJ","INCOME"
14,11400,39,53,7,15,62406
6,16840,55,48,9,7,105357
1,17670,44,45,9,12,86811
1,16420,40,34,2,12,30433
1,5900,65,44,8,1,1
1,1620,20,43,7,1,1
1,19600,23,44,9,12,81967
8,14810,47,40,7,13,54029
6,8470,20,48,23,1,1
3,10080,48,36,2,14,40835
6,21350,27,40,2,15,79283
4,9940,52,46,2,13,38393
6,5400,29,39,7,12,23920
1,5400,19,39,5,14,79485
6,9200,25,48,14,16,77040
6,16430,62,61,8,1,1
6,16560,21,44,13,1,1
9,14460,56,61,4,14,41350
1,11860,30,52,10,15,40557
11,13950,5,49,12,14,56869
1,16370,32,44,8,14,111702
4,29900,36,50,10,10,71545
7,7700,5,62,20,15,96416
4,7210,43,39,10,13,71305
4,40260,12,48,21,16,185748
4,23470,28,55,12,12,54277
3,5900,41,44,2,13,29915
7,18460,46,50,7,14,54029
6,21790,5,44,2,15,54029
4,15040,41,57,11,15,135362
1,8450,20,39,12,9,69515
10,21040,36,42,8,10,34561
6,26440,14,40,19,8,82566
1,11070,45,48,2,13,47749
11,24270,11,38,12,13,107959
1,12690,42,39,13,13,52053
7,31180,30,46,13,4,116669
1,11090,23,36,2,13,30885
1,29200,32,33,6,12,56406
4,18260,38,41,2,15,57074
6,10430,28,52,2,14,54029
1,15130,23,21,2,7,5412
4,36610,5,39,14,13,97599
7,10330,45,29,2,15,51725
13,17730,5,44,7,16,54029
6,16860,42,41,6,12,29830
3,7350,30,49,8,10,82537
13,19600,58,46,11,8,8589
6,15050,30,57,2,10,97060
4,12270,16,46,11,14,61675
3,2750,32,40,11,1,1
4,12170,31,33,9,14,49122
7,1500,44,53,2,11,39924
1,18780,37,35,2,13,43493
1,24160,29,54,14,16,80298
1,14610,44,48,10,13,55379
9,1500,24,48,9,1,1
4,6530,32,45,2,18,54029
1,21380,25,39,9,11,116248
4,20760,8,32,7,14,75513
1,22240,34,50,2,6,45071
4,30370,37,50,16,12,238725
4,26020,81,41,6,14,39056
1,12410,30,36,10,15,27013
1,28680,7,35,17,13,67076
9,16850,31,53,2,13,41360
6,45730,36,37,8,12,18556
4,40260,47,56,8,13,137182
14,15190,18,46,10,8,85560
1,14560,27,53,17,13,45433
1,19950,23,51,14,17,133470
1,5640,34,47,2,12,32917
4,22740,51,38,10,1,1
4,21710,24,51,18,10,94562
12,10790,51,55,11,15,37931
1,1500,66,50,2,1,1
1,13330,38,31,7,13,22655
7,14450,35,46,9,16,62566
1,13580,49,48,2,10,72839
1,2690,45,46,9,14,5016
6,8770,49,22,15,8,12302
6,5700,29,42,2,12,36865
10,19740,31,44,13,10,138443
9,26550,56,42,6,17,39637
1,10250,25,38,2,13,54029
6,42170,37,55,9,11,54878
1,23330,69,35,17,10,63365
4,6900,23,54,14,1,1
4,17610,40,66,13,18,102486
4,14020,24,46,13,8,79250
1,10890,27,31,10,11,26607
7,11040,16,45,16,11,50353
6,19210,31,31,8,10,73728
1,9050,22,32,2,1,1
1,10080,32,43,9,14,42769
4,12830,46,43,2,10,54029
4,15330,22,50,6,15,54029
4,14080,66,67,2,15,54029
3,27160,39,48,2,8,22363
10,28870,39,51,9,8,66949
4,21540,44,42,10,12,16424
1,21430,40,54,15,16,52106
1,34720,31,57,20,13,62412
1,6240,33,26,2,12,21444
1,19870,43,61,16,16,85555
6,19870,5,43,22,12,45932
4,15960,6,55,19,7,86547
10,17560,16,40,14,14,120604
1,18560,35,60,11,14,60433
1,33630,53,57,22,14,192298
1,15590,5,55,15,7,38323
9,9860,17,51,10,14,32571
10,28160,45,35,2,13,101957
4,16530,33,43,7,15,23216
1,21950,10,35,11,15,54029
6,9420,28,26,5,10,24723
1,23950,26,38,5,13,14321
1,15290,13,41,11,14,96887
1,10560,24,38,8,1,1
3,13180,32,46,2,11,70841
10,11810,50,60,9,12,21921
1,18300,32,62,2,15,67113
6,17900,37,41,2,13,36450
11,18920,37,49,2,12,138943
1,22800,27,42,12,14,77738
11,7140,13,54,2,1,1
1,14230,51,38,6,12,50719
21,19690,55,38,11,12,58821
3,7500,47,60,2,12,1
1,1500,23,37,2,17,54029
17,18170,31,44,11,15,47232
3,14930,27,32,8,14,14745
1,9760,37,44,2,16,16353
4,8770,8,47,12,1,54029
9,11430,28,30,2,10,77157
4,16370,15,29,14,12,144243
1,20720,24,45,7,16,20654
7,9650,8,33,10,19,4563
4,15320,41,44,2,12,29930
7,30260,14,49,2,14,104692
6,37810,41,52,10,12,70199
6,32100,40,54,17,16,50647
6,35450,10,50,2,9,69031
4,25340,35,45,2,9,38633
3,18270,20,39,2,12,30291
4,12120,30,47,8,16,57447
1,16680,29,33,12,9,102982
4,15200,28,38,5,12,72902
4,25090,30,47,8,16,57447
4,23260,44,38,14,7,159692
10,15360,42,65,26,15,56514
3,14150,40,48,18,11,20552
8,9750,51,38,2,1,1
1,21880,30,40,16,10,83001
4,13950,45,36,12,9,131767
6,7020,5,46,12,14,122087
7,11210,5,64,9,16,34200
6,22490,9,48,2,3,134334
1,3350,68,39,15,11,70751
6,8310,29,51,19,1,1
7,14070,47,40,2,10,103637
10,1500,34,60,12,10,100208
1,11400,18,42,11,12,56970
6,22350,36,54,10,1,1
1,13310,5,34,12,17,118065
9,44250,27,44,12,17,165770
21,13910,40,44,16,16,80141
3,19690,64,62,18,15,74431
4,14450,61,43,10,17,54029
13,5720,40,56,8,5,42236
7,6400,38,49,19,5,148126
1,6640,25,32,6,12,16977
10,9980,10,66,14,13,84792
10,6140,35,30,2,13,54029
10,15930,45,34,12,16,6877
16,5850,37,38,2,10,43477
6,16720,43,51,13,13,101213
10,8490,21,32,2,11,37896
3,19380,33,40,8,10,90327
6,14410,24,47,13,13,54029
11,11400,44,57,8,13,62239
10,10890,52,52,8,16,26783
4,6390,24,49,16,14,9487
7,23010,24,31,2,9,54029
6,16130,35,51,8,9,66805
7,5510,48,33,2,16,40096
10,18110,44,57,17,6,32034
1,3470,36,56,6,14,19658
1,17540,43,35,10,13,105993
4,22430,10,26,2,1,1
1,34470,29,59,21,11,32858
1,18900,5,51,12,12,51304
4,14030,14,48,11,12,54029
11,19620,70,60,16,14,62050
20,11560,27,43,18,14,85952
1,9310,38,55,13,14,7899
6,7260,21,57,7,13,54029
7,21460,47,50,2,12,38999
1,16770,46,54,14,12,98658
4,20210,14,41,7,14,39678
13,16610,40,40,10,12,54029
6,27370,19,55,10,16,71403
6,50180,29,56,2,15,220882
9,16640,24,43,12,10,63645
1,24640,22,45,19,12,153010
10,11610,34,43,12,8,54029
1,5730,17,60,6,17,28635
1,13470,22,51,2,1,1
7,13910,40,56,21,4,37353
1,17580,31,39,15,12,54029
10,26310,43,46,9,8,29969
3,29770,42,44,5,15,62722
10,42680,24,61,20,20,158547
10,20510,42,38,2,14,42246
16,13850,12,44,7,14,18565
13,28640,71,47,8,5,12766
4,10170,6,57,14,12,13236
4,16810,37,48,2,12,105052
10,14270,26,36,7,14,14730
4,19450,64,53,14,12,126549
10,13020,25,40,7,17,75189
7,17850,30,38,4,12,91953
1,9650,48,36,11,11,45452
6,15560,15,46,18,10,52933
11,14060,54,45,10,13,56829
11,14210,26,41,2,11,53402
1,10970,32,34,5,10,28699
4,4600,24,31,4,7,32839
4,11160,56,63,15,11,44867
8,8440,25,41,8,7,180032
4,14440,9,41,6,12,88427
6,17910,5,47,2,13,48777
6,13230,48,36,2,10,48742
1,3620,35,44,8,14,21248
6,18790,41,39,16,10,133921
4,25940,45,42,2,13,73662
7,11790,36,37,7,15,25347
7,15540,30,35,12,12,105368
13,27300,33,46,24,14,18312
4,23370,23,54,11,15,66956
3,25730,30,38,6,9,41231
1,19810,49,48,9,12,59287
1,10610,28,33,2,14,33286
8,34890,18,42,12,9,52464
13,27310,61,54,2,17,54029
1,15710,25,43,8,12,54029
6,20520,36,45,2,12,105757
1,5950,38,33,2,1,1
1,19240,45,33,11,11,53042
10,4550,5,37,25,14,64669
6,15500,28,38,2,13,102021
17,20430,24,56,14,15,133297
1,11640,24,53,2,8,22954
3,12200,52,44,2,13,51280
14,11620,22,51,2,12,50174
3,13580,22,49,15,13,73243
1,13380,28,33,14,9,92262
3,7860,20,29,2,13,34601
6,40240,35,47,14,11,80964
4,32460,15,44,2,10,67374
4,24820,34,56,8,12,1
14,6800,49,53,2,16,169927
10,12580,45,46,8,9,48657
4,16790,14,44,20,7,234826
10,8050,45,39,2,10,26455
6,11160,43,47,7,12,49566
4,26630,46,52,16,14,63302
10,13940,15,62,2,14,54029
13,21670,24,52,11,14,147352
1,15160,32,46,7,12,57457
10,17930,26,45,6,16,54029
6,8960,43,41,6,14,33624
9,11820,46,38,2,13,43721
13,13260,48,45,18,17,117641
6,1500,22,44,10,1,1
10,4200,21,31,2,12,22989
6,5240,47,37,2,15,16072
13,12960,56,49,11,12,777
1,21000,30,52,10,13,54029
1,14210,12,38,7,15,89066
6,27670,52,52,12,13,197896
6,7070,21,37,9,10,47044
6,13460,27,55,11,14,64594
3,44130,28,51,2,13,59962
1,25070,50,58,17,15,41713
4,11010,51,44,2,11,46421
1,14160,30,37,14,14,89597
7,16650,33,32,10,18,51347
4,24220,25,51,7,14,36203
1,23380,62,36,20,10,148596
4,5500,31,40,7,14,61058
6,24840,45,41,20,13,98386
9,10070,15,22,2,11,748
6,12320,29,51,14,16,95660
6,8550,57,31,10,10,39457
13,31740,32,47,21,11,122974
13,21830,10,33,7,12,83157
1,25410,36,57,11,13,147972
13,15380,36,35,15,15,127505
1,22830,30,44,13,12,111322
6,24090,25,43,14,13,137118
1,17750,29,51,10,13,97714
6,24130,59,55,9,16,59129
1,6000,45,45,2,1,1
10,16730,15,58,16,12,70746
4,28270,24,48,18,13,107504
3,31830,5,56,12,12,119362
1,13450,37,45,20,14,88736
10,8110,36,45,2,14,21124
6,4110,29,35,8,15,14836
4,4850,33,57,8,17,33546
1,17640,20,44,11,12,61799
1,9720,26,38,2,13,40198
3,13540,27,43,11,15,77438
11,26020,42,32,7,15,7309
14,15350,17,44,12,13,3986
4,15610,20,43,10,14,98129
1,13470,48,58,2,12,49129
7,5210,59,43,17,12,37136
6,9980,34,46,12,13,48408
10,28390,21,52,10,16,37050
6,24100,46,55,2,13,41842
1,2070,42,37,2,13,5679
6,13970,38,45,12,15,66810
10,12740,37,56,2,10,83465
6,29400,42,63,2,14,31270
1,18270,45,34,9,15,25536
4,12350,22,61,2,16,47535
1,17190,14,33,9,12,114323
3,9550,27,47,2,15,33520
1,6300,38,48,13,7,33435
13,6030,28,46,2,12,45301
5,17320,26,47,17,10,133909
6,17360,26,28,2,12,30878
6,7150,21,49,8,1,54029
4,3680,46,34,9,14,37807
1,13510,5,50,14,12,70136
1,25430,51,54,5,15,100982
13,22060,47,41,11,11,136586
7,24660,29,41,9,13,56448
3,5780,17,46,2,13,42765
1,30590,35,47,12,8,84012
10,7300,32,58,22,14,65132
6,16880,34,38,13,1,1
7,18710,45,35,16,6,54923
6,25720,30,52,9,13,54029
12,4800,32,33,7,16,79119
12,19780,42,53,2,14,35517
17,6400,62,49,6,15,76779
7,17670,44,23,10,10,68688
4,6000,28,45,9,14,111561
4,10980,19,42,2,14,1720
3,6440,48,48,2,12,49371
4,6600,48,53,2,12,28638
1,12510,36,39,4,9,24063
1,15940,42,51,17,12,53289
3,7780,52,39,21,11,23757
4,9680,24,51,17,14,30765
6,11670,5,33,19,10,73989
1,26480,30,43,18,14,180734
4,6500,19,50,2,16,121300
7,12440,35,50,2,16,65390
16,14450,37,40,2,12,28431
4,23490,10,36,13,10,102383
4,28970,31,48,10,6,92869
4,11140,14,46,2,9,46956
6,21280,62,50,16,11,46803
4,27810,48,44,7,14,77577
1,21780,13,37,10,12,23049
1,31530,23,54,12,15,80228
7,7620,23,38,2,1,1
14,23460,26,50,8,10,58725
20,17380,35,43,9,14,128816
3,15370,27,28,7,1,1
4,30290,57,53,6,16,73100
10,17670,39,47,15,14,152055
6,11490,24,49,9,8,44317
4,1500,18,54,2,14,54029
3,26710,24,48,8,11,33333
4,18720,17,49,9,15,172230
10,10150,35,50,4,14,36505
6,2960,50,51,8,13,14582
1,21670,20,61,20,12,78144
1,16120,13,43,2,13,53456
6,8190,32,32,4,10,19064
10,22830,53,39,2,11,92265
1,6300,31,49,10,12,34391
1,29130,66,48,12,12,151854
1,6000,63,45,2,1,1
4,1500,51,48,9,6,97213
4,13730,45,51,2,13,25954
4,33500,42,46,10,13,217968
13,12300,30,61,2,12,47030
4,16120,19,50,10,10,96244
3,19900,39,54,15,11,171158
1,17280,28,52,12,13,56509
11,24010,38,56,2,13,78292
10,7100,45,56,8,1,1
1,5120,17,25,9,13,83330
10,13250,11,43,11,14,27685
1,12980,25,41,11,14,69778
4,30330,47,43,2,11,21190
1,10970,45,57,7,15,37695
7,40100,22,53,5,1,1
4,11320,13,41,6,1,1
1,20140,14,35,9,10,32495
1,7020,26,47,16,11,55184
18,32440,39,63,11,16,29129
10,11530,36,53,12,12,47265
1,14620,25,49,7,16,60528
6,14030,40,65,11,13,60350
6,20030,5,40,8,14,54029
1,5720,16,39,7,14,3242
3,16450,54,35,17,15,114507
1,13490,25,35,5,15,22534
6,21520,24,40,10,14,57138
6,7940,20,18,10,15,480
10,16190,12,46,12,17,100889
11,18710,32,64,18,14,93065
1,15620,27,23,24,10,34812
17,6450,5,37,8,12,49501
15,9840,19,42,20,7,95539
3,19680,51,45,17,18,35458
1,14250,58,43,9,15,35648
4,16500,57,43,11,8,50492
7,7570,11,36,8,10,24653
1,11640,64,37,17,10,136307
7,21830,33,53,21,15,122960
6,7690,34,50,2,12,11889
1,16650,12,50,19,12,152284
1,9210,34,45,2,16,32090
6,12130,36,55,2,14,51315
21,6380,85,43,12,14,48779
1,3210,11,34,10,1,1
7,17630,29,36,10,15,80766
7,5100,13,36,2,1,1
1,22160,45,50,19,13,134889
4,25200,36,42,16,7,71798
1,15370,29,56,8,13,138174
4,9640,13,40,2,12,41357
13,5500,25,40,11,17,92952
1,16720,24,47,9,7,22182
17,16760,32,46,9,9,72208
1,21360,28,60,11,15,36731
4,9880,21,43,10,12,40755
1,18700,26,50,15,15,54029
6,14800,24,54,10,14,67724
1,6900,24,36,2,11,15928
6,11190,24,33,14,12,1
1,14410,27,38,7,10,30484
1,6500,49,50,16,17,90016
10,29620,37,54,15,15,151742
1,10350,42,50,13,13,88485
6,15210,38,39,2,15,23677
1,9990,19,53,10,17,48954
1,14760,37,40,2,11,8520
9,9240,34,35,2,1,1
6,22580,36,63,16,15,33873
1,5300,41,40,2,15,18632
1,13870,35,56,12,19,67746
6,19960,33,48,2,14,57369
3,22460,46,35,11,11,71828
5,10410,19,51,10,11,36335
10,11550,24,39,6,13,33473
13,6500,20,50,18,1,1
1,12850,78,42,7,10,53157
7,2770,7,41,2,14,54029
1,22420,33,45,9,14,65443
7,16780,19,37,10,16,31875
6,23360,64,49,8,12,51372
10,13930,10,33,11,1,1
9,6820,33,44,7,18,9190
3,15890,54,34,10,18,96580
10,6100,56,44,2,12,5012
1,21940,38,56,8,13,69621
1,9360,13,22,8,11,3462
1,8810,32,37,7,12,36074
1,13070,42,28,5,13,54029
1,17280,46,49,8,10,107151
4,19440,38,42,14,13,137418
4,9920,32,42,8,13,84186
1,14310,31,54,6,7,35168
10,27690,18,66,10,11,86113
9,27620,5,36,14,12,98312
1,16010,35,46,15,9,75615
4,35500,55,45,2,14,8028
1,11100,19,41,18,1,1
4,6300,55,48,21,12,84043
7,14290,20,51,6,12,76917
1,12940,38,47,5,10,67434
6,27820,29,39,22,12,88498
6,10760,35,49,8,14,43561
10,19410,31,49,9,13,16157
1,24620,59,57,9,10,38768
11,16880,13,35,15,15,77304
4,8260,59,48,19,11,111306
7,17930,30,29,18,12,90054
4,23420,23,48,13,11,129216
3,10090,37,52,12,11,161742
4,24900,45,44,13,12,234283
1,13970,46,40,2,10,76669
11,12370,70,53,2,16,55660
1,41030,23,57,13,12,209788
3,16710,68,45,2,13,61706
13,42020,36,48,15,13,94461
4,18380,42,51,17,11,117792
10,23590,5,48,11,13,90991
4,8460,44,39,2,11,30619
4,7600,40,48,15,15,12982
1,19510,45,45,2,12,118997
3,17890,60,35,14,18,50880
10,15860,35,53,9,12,64514
7,3980,69,24,7,13,804
1,20580,41,51,18,12,51042
1,35850,34,48,17,11,66027
11,21390,58,39,6,15,41377
1,8560,61,43,11,8,5353
10,19300,52,50,7,7,67489
4,8570,5,38,14,9,32726
10,11100,35,50,14,12,46046
4,18510,37,41,10,14,57616
13,12800,37,36,2,4,17885
4,20720,29,40,6,13,133777
7,1500,87,45,2,1,1
4,10810,31,48,17,13,45086
3,5900,30,40,2,12,4027
4,5300,41,38,10,12,26264
1,8810,20,41,2,11,32058
1,28200,49,43,9,14,54029
1,15310,23,44,2,13,81477
4,5800,62,42,2,10,44060
7,27010,49,46,20,13,51403
6,22930,40,59,5,13,55694
4,7030,46,44,10,1,1
6,25660,19,50,2,11,67061
6,11900,29,49,7,8,18143
1,30120,27,48,7,9,79638
10,16720,37,52,8,16,54029
10,15210,40,30,2,1,1
4,30630,24,48,18,13,88393
1,19840,19,47,2,7,22359
10,28840,36,42,13,11,54029
1,26770,24,44,12,14,116676
3,16380,29,34,2,10,33539
3,15970,36,65,20,16,131233
10,21950,12,56,13,15,94713
17,30390,16,57,11,13,70401
3,31380,49,51,10,13,54029
1,22780,21,49,2,7,61069
1,19830,33,41,10,12,111408
1,8010,16,34,2,9,54029
6,14040,15,57,2,18,61413
6,15020,57,40,15,10,103904
6,21070,23,59,9,12,39100
6,22480,50,52,2,10,39158
1,23860,37,45,15,15,116604
1,20990,38,45,12,15,116416
11,9920,9,45,19,12,93350
4,15250,27,42,12,6,36331
16,16000,27,53,9,1,1
6,9210,13,39,2,14,26695
1,30110,32,45,18,12,150530
9,17670,34,64,10,11,36629
7,22440,53,51,18,5,67955
4,30130,32,52,2,15,63400
17,23450,37,40,2,13,91498
17,20940,29,50,19,12,99261
4,6450,29,37,2,13,49549
10,26920,52,52,8,15,15513
1,10420,58,58,23,12,89241
17,16440,57,47,11,13,102446
1,18980,38,46,13,12,174807
10,21970,53,47,13,11,166326
9,14730,39,63,12,15,69278
10,8090,51,41,9,14,65886
6,19390,32,49,2,14,51678
1,18110,39,58,7,15,12932
6,18000,36,49,9,13,210236
7,34770,17,55,16,15,189374
1,9060,46,47,8,8,28599
8,16030,25,54,16,14,131384
4,6610,14,33,2,14,34201
4,37070,15,51,12,8,78330
4,12570,31,59,10,15,45595
6,24900,52,60,12,16,8586
1,6300,58,50,13,12,116928
17,15810,61,52,2,17,65269
9,15730,29,37,11,9,57893
1,17870,39,49,12,10,114680
12,10320,27,54,16,16,88234
3,9260,22,41,2,12,1
6,31410,43,34,14,8,71593
13,8560,20,37,14,12,7094
11,14330,24,31,2,13,41856
1,13190,43,55,13,15,61909
11,7730,38,58,14,9,4335
3,20630,14,59,13,10,81255
4,23920,29,53,10,11,54029
4,21450,30,45,11,12,54014
12,10530,50,37,6,7,16070
9,16400,60,46,16,13,96730
4,7810,21,35,2,14,35644
1,9030,32,39,2,12,36314
3,10880,49,46,2,15,48285
1,13590,34,42,2,11,78884
1,22000,37,46,2,15,9634
4,13200,41,40,17,14,77048
6,13160,22,39,12,11,77592
6,10140,35,39,11,8,36155
6,31560,5,41,14,13,40035
10,19490,49,50,2,13,45751
17,11900,5,53,15,14,86563
10,15250,35,45,9,16,20766
6,5700,10,42,10,15,36464
1,22820,25,57,7,13,32806
1,8370,19,40,2,12,52716
10,13340,33,35,8,12,8345
4,30870,31,47,6,9,36235
1,33730,32,58,2,15,215429
6,9670,82,50,9,15,52753
13,5900,40,44,8,1,1
7,30030,17,35,19,13,165625
10,5200,40,37,14,9,82972
1,13270,39,49,17,16,42243
6,3080,5,48,18,14,131397
3,13860,36,45,2,15,68959
4,9390,30,44,4,17,5410
10,6100,21,45,10,12,115541
10,15390,45,55,17,14,113229
9,7170,22,47,2,11,25908
7,26420,66,42,10,14,78553
7,13980,45,48,13,14,91508
1,15580,14,28,2,1,1
6,24600,5,48,19,16,97734
1,20520,34,39,18,12,215159
10,19670,16,51,13,14,181675
4,8640,44,40,2,14,71403
12,20040,27,44,14,17,42394
1,13400,95,45,2,13,22739
1,23690,44,41,12,13,54029
10,16650,30,39,13,12,97935
1,30910,52,46,9,13,56007
13,28610,5,50,11,11,127894
13,16280,10,33,22,11,70566
10,12990,48,51,8,10,54029
1,25930,32,47,10,12,58364
1,4930,36,44,11,12,34256
8,26620,48,63,14,10,61024
1,16160,52,46,12,14,78006
1,10240,45,47,17,12,40431
10,16570,42,41,11,13,10360
6,13760,16,55,9,14,80506
1,26610,37,46,14,11,91284
1,17640,12,43,19,14,116117
6,5390,16,31,8,15,38941
6,1500,48,40,11,1,1
10,4800,41,34,7,13,55354
1,12440,12,41,10,8,15498
4,11550,43,51,8,12,49452
1,19450,41,51,2,15,79952
4,18270,20,46,11,14,98494
4,6600,29,51,8,1,1
4,17860,35,52,20,10,100100
6,9290,40,46,14,14,61553
6,14710,31,42,8,4,27903
10,19790,35,36,9,15,71
4,10090,36,49,2,1,1
4,17570,11,50,18,12,213243
9,11280,31,30,15,9,57412
6,23340,27,42,2,14,43302
1,19620,8,42,9,1,1
7,10040,35,42,13,13,85427
1,13840,19,52,16,4,52001
3,12000,35,49,12,8,56039
1,11140,43,44,13,14,52352
1,31440,34,48,2,13,73343
10,23710,13,53,16,13,58320
4,8720,24,36,15,10,72168
4,6060,47,53,14,8,45624
1,14370,52,46,13,13,50113
4,8080,48,54,10,14,65826
4,6200,37,47,10,14,10952
9,36350,33,57,17,16,162819
9,10950,43,41,2,1,1
9,14990,39,49,2,13,44498
11,12170,25,50,6,13,76862
10,18650,37,54,17,16,94710
11,23320,42,50,17,12,168177
17,11400,12,48,12,12,44194
6,27520,17,51,2,16,167311
4,6200,27,47,8,8,30230
7,9820,32,48,11,9,47289
16,5500,46,40,14,12,93475
10,20680,6,35,14,12,73107
7,13790,62,49,9,14,73911
10,22700,5,44,5,15,102427
1,9580,41,44,17,14,80825
4,7720,20,40,7,12,58533
10,11310,20,40,14,14,58232
1,14310,54,56,10,12,41302
13,11230,55,54,2,15,89675
4,16140,49,36,9,15,83758
6,15810,40,45,2,14,81256
1,15770,9,33,2,15,6608
1,5300,17,38,6,1,1
4,5800,33,45,8,13,2888
6,6100,9,40,2,13,31163
7,10630,44,51,2,8,40317
3,16070,21,40,12,12,105665
11,20510,16,27,9,12,1
1,21520,25,55,2,9,54029
6,19570,26,54,11,10,276355
10,29590,33,45,8,15,81288
4,8770,36,37,2,14,35719
1,6990,33,31,5,13,54910
13,12200,28,40,12,17,66988
13,7770,25,54,2,16,4717
3,12710,25,25,2,11,35715
1,6340,46,38,12,16,10409
1,18500,14,47,2,9,55988
6,14030,27,50,2,10,59813
13,27770,33,42,15,14,129530
6,26750,25,50,8,13,116062
1,20430,34,43,9,12,19468
1,16380,45,29,12,13,58479
10,15250,13,34,9,11,46772
1,5900,9,45,2,16,44139
1,5000,5,54,12,8,78922
4,7960,5,41,11,13,54029
1,30340,19,41,23,14,211618
1,5600,10,41,2,13,43744
6,20920,42,52,16,12,127731
7,24680,12,48,2,10,77345
10,11660,35,40,7,16,53842
1,21410,24,45,14,15,24361
6,7430,26,49,17,14,54029
1,9990,29,47,18,15,138525
1,19250,44,45,10,15,121881
9,24590,58,63,16,17,70932
1,22950,18,35,12,11,33088
9,26650,5,52,2,10,40707
6,10720,9,40,2,16,52211
9,15060,41,55,20,14,80568
1,11750,32,36,11,6,103077
1,8410,38,46,11,10,63991
4,20430,29,47,6,1,1
10,14670,24,44,19,15,182621
1,8790,32,27,2,8,131568
1,16970,25,48,15,13,105200
14,5240,56,45,6,11,11678
9,14750,17,41,14,12,122573
11,15550,8,39,14,8,140470
4,16800,16,45,13,12,54029
4,6680,32,40,2,12,54029
6,16040,50,47,8,14,88079
7,15280,16,47,7,11,90803
1,20960,47,63,9,16,39248
4,18080,27,50,19,1,1
1,24250,16,41,4,12,47938
10,21160,5,61,16,12,79529
1,14990,50,38,10,10,21002
4,23470,30,45,2,15,20095
10,10620,83,36,2,12,24188
1,4900,17,34,10,1,1
17,14300,25,42,10,14,7314
7,7280,92,55,2,13,45955
3,27710,35,54,6,14,167401
3,17560,19,38,8,10,71180
3,8130,21,45,2,14,21336
9,26980,40,51,11,15,115326
3,6100,50,46,6,10,49681
3,15820,14,68,12,20,67372
4,12120,36,54,6,7,52207
1,31020,31,55,2,14,240199
14,17840,25,43,9,14,120387
7,14620,53,46,2,12,54029
11,9040,41,45,5,15,30404
16,14350,58,38,13,14,90488
1,30260,39,38,9,12,105308
16,18820,13,46,14,11,68486
1,8720,31,47,5,12,30961
5,23520,29,56,12,14,67784
1,4640,15,29,6,1,1
4,14910,35,41,6,12,71601
1,33760,51,37,10,10,116093
1,8960,24,30,2,12,44610
10,13780,23,40,23,15,61106
6,13400,29,43,13,12,69072
12,11420,20,48,12,13,78991
1,14270,9,54,13,8,101308
1,10610,18,46,14,14,45101
1,12970,29,53,20,13,73927
1,3170,29,29,2,8,22429
1,16750,24,39,15,12,54029
17,32530,31,39,22,16,48742
11,19970,46,54,2,12,53909
1,8520,15,37,15,10,102273
6,14660,8,46,17,18,45299
1,8490,27,39,7,1,1
3,26900,22,52,2,13,11546
4,8860,12,41,12,15,73582
1,26730,33,47,22,15,99176
6,8400,41,41,8,13,28035
6,8970,40,53,5,12,21666
3,26840,41,35,2,8,52278
1,12090,47,40,2,13,41003
1,31000,46,43,2,11,36437
4,12820,67,45,2,15,26628
6,17080,80,51,13,16,104757
1,13540,41,51,2,10,44978
17,20060,65,34,11,18,17950
4,6540,60,49,2,1,1
1,30850,70,53,12,13,74062
1,20590,47,50,12,13,87084
13,14950,38,48,11,13,63420
9,6500,61,50,2,14,42227
15,14320,46,35,6,9,96292
11,28760,32,41,17,10,78285
10,3790,49,19,6,6,3872
6,39520,19,51,2,14,16819
13,5500,5,40,2,12,63914
1,11950,43,45,2,12,19600
1,5200,58,37,17,13,158490
1,16890,40,41,9,12,112914
1,10920,23,59,8,12,35159
4,11880,53,46,13,15,35385
1,16220,14,40,11,15,58915
3,15390,21,47,14,13,59613
11,15620,30,43,16,15,141178
1,18920,27,43,18,16,171530
3,30060,39,46,7,14,103094
3,17290,31,38,11,15,42140
6,5120,32,48,11,9,47289
10,31900,49,53,2,13,34566
1,1500,26,55,8,8,54029
1,18760,48,43,12,16,54029
1,27550,64,53,11,13,32355
3,13630,37,36,18,13,62894
1,14630,37,58,2,13,73284
7,11730,58,34,2,1,1
7,26950,34,50,2,13,29297
4,28470,59,46,8,11,42645
1,9830,32,47,3,12,95185
3,7890,31,54,15,16,144349
9,43450,29,41,18,11,239085
4,26220,35,46,10,12,164954
1,24370,55,36,2,11,89113
6,20130,16,18,2,10,6285
1,38200,24,55,13,13,164849
1,23320,44,34,4,14,16437
1,8110,59,42,16,10,110336
1,18320,41,50,16,14,91957
1,5000,35,35,7,11,70390
11,19160,28,50,9,14,176649
1,16940,33,64,16,9,90355
11,9690,7,32,2,10,49921
